"Format","MoTeC CSV File",,,"Workbook","Default"
"Venue","BeaveRun",,,"Worksheet","General"
"Vehicle","RFR 26",,,"Vehicle Desc",""
"Driver","None",,,"Engine ID","EMRAX 208"
"Device","C185"
"Comment","PeterG",,,"Session",""
"Log Date","5/30/2026",,,"Origin Time","0.000","s"
"Log Time","12:27:03 PM",,,"Start Time","0.000","s"
"Sample Rate","20.000","Hz",,"End Time","1426.000","s"
"Duration","1426.000","s",,"Start Distance",
"Range","entire outing",,,"End Distance",
"Beacon Markers",""


"Time","Battery Temp","Motor Temp","Motor Speed"
"s","C","C","rpm"


"42.600","18.0","21.3","0"
"42.650","18.0","21.2","0"
"42.700","18.0","21.1","0"
"42.750","18.0","21.2","0"
"42.800","18.0","21.2","0"
"42.850","18.0","21.2","0"
"42.900","18.0","21.2","0"
"42.950","18.0","21.1","0"
"43.000","18.0","21.2","0"
"43.050","18.0","21.1","0"
"43.100","18.0","21.3","0"
"43.150","18.0","21.2","0"
"43.200","18.0","21.3","0"
"43.250","18.0","21.4","0"
"43.300","18.0","21.3","0"
"43.350","18.0","21.1","0"
"43.400","18.0","21.1","0"
"43.450","18.0","21.2","0"
"43.500","18.0","21.2","0"
"43.550","18.0","21.2","0"
"43.600","18.0","21.3","0"
"43.650","18.0","-0.1","-60"
"43.700","-0.1","-0.1","-60"
"43.750","-0.1","-0.1","-60"
"43.800","-0.1","-0.1","-60"
"43.850","-0.1","-0.1","-60"
"43.900","-0.1","-0.1","-60"
"43.950","-0.1","-0.1","-60"
"44.000","20.0","0.4","0"
"44.050","20.0","21.4","0"
"44.100","20.0","21.4","0"
"44.150","20.0","21.3","0"
"44.200","20.0","21.2","0"
"44.250","19.3","21.2","0"
"44.300","18.0","21.3","0"
"44.350","18.0","21.3","0"
"44.400","18.0","21.2","0"
"44.450","18.0","21.3","0"
"44.500","18.0","21.3","0"
"44.550","18.0","21.3","0"
"44.600","18.0","21.4","0"
"44.650","18.0","21.3","0"
"44.700","18.0","21.5","0"
"44.750","18.0","21.4","0"
"44.800","18.0","21.3","0"
"44.850","18.0","21.3","0"
"44.900","18.0","21.4","0"
"44.950","18.0","21.3","0"
"45.000","18.0","21.2","0"
"45.050","18.0","21.3","0"
"45.100","18.0","21.3","0"
"45.150","18.0","21.3","0"
"45.200","18.0","21.4","0"
"45.250","18.0","21.3","0"
"45.300","18.0","21.3","0"
"45.350","18.0","21.4","0"
"45.400","18.0","21.4","0"
"45.450","18.0","21.2","0"
"45.500","18.0","21.4","0"
"45.550","18.0","21.4","0"
"45.600","18.0","21.3","0"
"45.650","18.0","21.3","0"
"45.700","18.0","21.3","0"
"45.750","18.0","21.3","0"
"45.800","18.0","21.3","0"
"45.850","18.0","21.3","0"
"45.900","18.0","21.3","0"
"45.950","18.0","21.3","0"
"46.000","18.0","21.3","0"
"46.050","18.0","21.3","0"
"46.100","18.0","21.3","0"
"46.150","18.0","21.4","0"
"46.200","18.0","21.3","0"
"46.250","18.0","21.5","0"
"46.300","18.0","21.4","0"
"46.350","18.0","21.3","0"
"46.400","18.0","21.3","0"
"46.450","18.0","21.3","0"
"46.500","18.0","21.4","0"
"46.550","18.0","21.3","0"
"46.600","18.0","21.2","0"
"46.650","18.0","21.3","0"
"46.700","18.0","21.1","0"
"46.750","18.0","21.3","0"
"46.800","18.0","21.3","0"
"46.850","18.0","21.5","0"
"46.900","18.0","21.3","0"
"46.950","18.0","21.3","0"
"47.000","18.0","21.2","0"
"47.050","18.0","21.3","0"
"47.100","18.0","21.3","0"
"47.150","18.0","21.3","0"
"47.200","18.0","21.4","0"
"47.250","18.0","21.3","0"
"47.300","18.0","21.3","0"
"47.350","18.0","21.4","0"
"47.400","18.0","21.2","0"
"47.450","18.0","21.2","0"
"47.500","18.0","21.2","0"
"47.550","18.0","21.2","0"
"47.600","18.0","21.4","0"
"47.650","18.0","21.1","0"
"47.700","18.0","21.4","0"
"47.750","18.0","21.4","0"
"47.800","18.0","21.2","0"
"47.850","18.0","21.2","0"
"47.900","18.0","21.2","0"
"47.950","18.0","21.2","0"
"48.000","18.0","21.3","0"
"48.050","18.0","21.1","0"
"48.100","18.0","21.2","0"
"48.150","18.0","21.3","0"
"48.200","18.0","21.2","0"
"48.250","18.0","21.3","0"
"48.300","18.0","21.1","0"
"48.350","18.0","21.2","0"
"48.400","18.0","21.2","0"
"48.450","18.0","21.3","0"
"48.500","18.0","21.3","0"
"48.550","18.0","21.4","0"
"48.600","18.0","21.1","0"
"48.650","18.0","21.0","0"
"48.700","18.0","21.4","0"
"48.750","18.0","21.2","0"
"48.800","18.0","21.2","0"
"48.850","18.0","21.2","0"
"48.900","18.0","21.3","0"
"48.950","18.0","21.5","0"
"49.000","18.0","21.3","0"
"49.050","18.0","21.3","0"
"49.100","18.0","21.3","0"
"49.150","18.0","21.3","0"
"49.200","18.0","21.7","0"
"49.250","18.0","21.2","0"
"49.300","18.0","21.3","0"
"49.350","18.0","21.3","0"
"49.400","18.0","21.5","0"
"49.450","18.0","21.4","0"
"49.500","18.0","21.4","0"
"49.550","18.0","21.3","0"
"49.600","18.0","21.3","0"
"49.650","18.0","21.2","0"
"49.700","18.0","21.2","0"
"49.750","18.0","21.4","0"
"49.800","18.0","21.4","0"
"49.850","18.0","21.3","0"
"49.900","18.0","21.4","0"
"49.950","18.0","21.3","0"
"50.000","18.0","21.3","0"
"50.050","18.0","21.4","0"
"50.100","18.0","21.3","0"
"50.150","18.0","21.2","0"
"50.200","18.0","21.2","0"
"50.250","18.0","21.3","0"
"50.300","18.0","21.3","0"
"50.350","18.0","21.4","0"
"50.400","18.0","21.0","0"
"50.450","18.0","21.5","0"
"50.500","18.0","21.4","0"
"50.550","18.0","21.3","0"
"50.600","18.0","21.3","0"
"50.650","18.0","21.4","0"
"50.700","18.0","21.4","0"
"50.750","18.0","21.2","0"
"50.800","18.0","21.3","0"
"50.850","18.0","21.4","0"
"50.900","18.0","21.3","0"
"50.950","18.0","21.2","0"
"51.000","18.0","21.3","0"
"51.050","18.0","21.3","0"
"51.100","18.0","21.3","0"
"51.150","18.0","21.3","0"
"51.200","18.0","21.4","0"
"51.250","18.0","20.8","0"
"51.300","18.0","21.5","0"
"51.350","18.0","21.5","0"
"51.400","18.0","21.3","0"
"51.450","18.0","21.2","0"
"51.500","18.0","21.3","0"
"51.550","18.0","21.4","0"
"51.600","18.0","21.4","0"
"51.650","18.0","21.3","0"
"51.700","18.0","21.3","0"
"51.750","18.0","21.3","0"
"51.800","18.0","21.3","0"
"51.850","18.0","21.3","0"
"51.900","18.0","21.3","0"
"51.950","18.0","21.4","0"
"52.000","18.0","21.3","0"
"52.050","18.0","21.3","0"
"52.100","18.0","21.3","0"
"52.150","18.0","21.0","0"
"52.200","18.0","21.4","0"
"52.250","18.0","21.3","0"
"52.300","18.0","21.9","0"
"52.350","18.0","21.4","0"
"52.400","18.0","21.3","0"
"52.450","18.0","21.3","0"
"52.500","18.0","21.2","0"
"52.550","18.0","21.5","0"
"52.600","18.0","21.5","0"
"52.650","18.0","21.4","0"
"52.700","18.0","21.4","0"
"52.750","18.0","21.2","0"
"52.800","18.0","21.1","0"
"52.850","18.0","21.3","0"
"52.900","18.0","21.3","0"
"52.950","18.0","21.2","0"
"53.000","18.0","21.3","0"
"53.050","18.0","21.3","0"
"53.100","18.0","21.3","0"
"53.150","18.0","21.3","0"
"53.200","18.0","21.4","0"
"53.250","18.0","21.3","0"
"53.300","18.0","21.3","0"
"53.350","18.0","21.3","0"
"53.400","18.0","21.3","0"
"53.450","18.0","21.3","0"
"53.500","18.0","21.4","0"
"53.550","18.0","21.2","0"
"53.600","18.0","21.3","0"
"53.650","18.0","21.3","0"
"53.700","18.0","21.2","0"
"53.750","18.0","21.3","0"
"53.800","18.0","21.0","0"
"53.850","18.0","21.8","0"
"53.900","18.0","21.2","0"
"53.950","18.0","21.2","0"
"54.000","18.0","21.3","0"
"54.050","18.0","21.2","0"
"54.100","18.0","21.2","0"
"54.150","18.0","21.5","0"
"54.200","18.0","21.2","0"
"54.250","18.0","21.2","0"
"54.300","18.0","21.2","0"
"54.350","18.0","21.3","0"
"54.400","18.0","21.3","0"
"54.450","18.0","21.3","0"
"54.500","18.0","21.1","0"
"54.550","18.0","21.3","0"
"54.600","18.0","21.2","0"
"54.650","18.0","21.2","0"
"54.700","18.0","21.2","0"
"54.750","18.0","21.3","0"
"54.800","18.0","21.1","0"
"54.850","18.0","21.2","0"
"54.900","18.0","21.3","0"
"54.950","18.0","21.3","0"
"55.000","18.0","21.2","0"
"55.050","18.0","21.1","0"
"55.100","18.0","21.2","0"
"55.150","18.0","21.2","0"
"55.200","18.0","21.2","0"
"55.250","18.0","21.2","0"
"55.300","18.0","21.1","0"
"55.350","18.0","21.2","0"
"55.400","18.0","21.2","0"
"55.450","18.0","21.3","0"
"55.500","18.0","21.2","0"
"55.550","18.0","21.3","0"
"55.600","18.0","21.4","0"
"55.650","18.0","21.3","0"
"55.700","18.0","21.3","0"
"55.750","18.0","20.9","0"
"55.800","18.0","21.1","0"
"55.850","18.0","21.3","0"
"55.900","18.0","21.3","0"
"55.950","18.0","21.2","0"
"56.000","18.0","21.3","0"
"56.050","18.0","21.4","0"
"56.100","18.0","21.3","0"
"56.150","18.0","21.3","0"
"56.200","18.0","21.6","0"
"56.250","18.0","21.3","0"
"56.300","18.0","21.2","0"
"56.350","18.0","21.2","0"
"56.400","18.0","21.3","0"
"56.450","18.0","21.2","0"
"56.500","18.0","21.1","0"
"56.550","18.0","21.2","0"
"56.600","18.0","20.9","0"
"56.650","18.0","21.3","0"
"56.700","18.0","21.1","0"
"56.750","18.0","21.3","0"
"56.800","18.0","21.2","0"
"56.850","18.0","21.3","0"
"56.900","18.0","21.3","0"
"56.950","18.0","21.1","0"
"57.000","18.0","21.3","0"
"57.050","18.0","21.3","0"
"57.100","18.0","21.4","0"
"57.150","18.0","21.1","0"
"57.200","18.0","21.3","0"
"57.250","18.0","21.3","0"
"57.300","18.0","21.2","0"
"57.350","18.0","21.2","0"
"57.400","18.0","21.3","0"
"57.450","18.0","21.1","0"
"57.500","18.0","21.2","0"
"57.550","18.0","21.2","0"
"57.600","18.0","21.1","0"
"57.650","18.0","21.2","0"
"57.700","18.0","21.2","0"
"57.750","18.0","21.4","0"
"57.800","18.0","21.2","0"
"57.850","18.0","20.9","0"
"57.900","18.0","21.2","0"
"57.950","18.0","21.3","0"
"58.000","18.0","21.3","0"
"58.050","18.0","21.3","0"
"58.100","18.0","21.2","0"
"58.150","18.0","21.3","0"
"58.200","18.0","21.3","0"
"58.250","18.0","21.3","0"
"58.300","18.0","21.3","0"
"58.350","18.0","21.2","0"
"58.400","18.0","21.2","0"
"58.450","18.0","21.1","0"
"58.500","18.0","21.2","0"
"58.550","18.0","21.1","0"
"58.600","18.0","21.3","0"
"58.650","18.0","21.4","0"
"58.700","18.0","21.3","0"
"58.750","18.0","21.3","0"
"58.800","18.0","21.2","0"
"58.850","18.0","21.2","0"
"58.900","18.0","21.1","0"
"58.950","18.0","21.2","0"
"59.000","18.0","21.4","0"
"59.050","18.0","21.3","0"
"59.100","18.0","21.4","0"
"59.150","18.0","21.3","0"
"59.200","18.0","21.2","0"
"59.250","18.0","21.2","0"
"59.300","18.0","21.3","0"
"59.350","18.0","21.6","0"
"59.400","18.0","21.2","0"
"59.450","18.0","21.2","0"
"59.500","18.0","21.3","0"
"59.550","18.0","21.3","0"
"59.600","18.0","21.2","0"
"59.650","18.0","21.3","0"
"59.700","18.0","21.3","0"
"59.750","18.0","21.2","0"
"59.800","18.0","21.2","0"
"59.850","18.0","21.3","0"
"59.900","18.0","21.2","0"
"59.950","18.0","21.6","0"
"60.000","18.0","21.3","0"
"60.050","18.0","21.3","0"
"60.100","18.0","21.4","0"
"60.150","18.0","21.4","0"
"60.200","18.0","21.3","0"
"60.250","18.0","21.4","0"
"60.300","18.0","21.3","0"
"60.350","18.0","21.2","0"
"60.400","18.0","21.3","0"
"60.450","18.0","21.3","0"
"60.500","18.0","21.4","0"
"60.550","18.0","21.1","0"
"60.600","18.0","21.3","0"
"60.650","18.0","21.4","0"
"60.700","18.0","21.3","0"
"60.750","18.0","21.3","0"
"60.800","18.0","21.3","0"
"60.850","18.0","21.4","0"
"60.900","18.0","21.3","0"
"60.950","18.0","21.2","0"
"61.000","18.0","21.4","0"
"61.050","18.0","21.3","0"
"61.100","18.0","21.3","0"
"61.150","18.0","21.2","0"
"61.200","18.0","21.3","0"
"61.250","18.0","21.3","0"
"61.300","18.0","21.2","0"
"61.350","18.0","21.3","0"
"61.400","18.0","21.1","0"
"61.450","18.0","21.4","0"
"61.500","18.0","21.1","0"
"61.550","18.0","21.1","0"
"61.600","18.0","21.2","0"
"61.650","18.0","21.3","0"
"61.700","18.0","21.3","0"
"61.750","18.0","21.4","0"
"61.800","18.0","21.4","0"
"61.850","18.0","21.3","0"
"61.900","18.0","21.2","0"
"61.950","18.0","21.3","0"
"62.000","18.0","21.3","0"
"62.050","18.0","21.3","0"
"62.100","18.0","21.3","0"
"62.150","18.0","21.2","0"
"62.200","18.0","21.3","0"
"62.250","18.0","21.3","0"
"62.300","18.0","21.4","0"
"62.350","18.0","21.2","0"
"62.400","18.0","21.3","0"
"62.450","18.0","21.2","0"
"62.500","18.0","20.9","0"
"62.550","18.0","21.2","0"
"62.600","18.0","21.2","0"
"62.650","18.0","21.3","0"
"62.700","18.0","21.2","0"
"62.750","18.0","21.2","0"
"62.800","18.0","21.2","0"
"62.850","18.0","21.3","0"
"62.900","18.0","21.4","0"
"62.950","18.0","21.3","0"
"63.000","18.0","21.3","0"
"63.050","18.0","21.3","0"
"63.100","18.0","21.8","0"
"63.150","18.0","21.3","0"
"63.200","18.0","21.0","0"
"63.250","18.0","21.4","0"
"63.300","18.0","21.4","0"
"63.350","18.0","21.5","0"
"63.400","18.0","21.4","0"
"63.450","18.0","21.3","0"
"63.500","18.0","21.4","0"
"63.550","18.0","21.5","0"
"63.600","18.0","21.6","0"
"63.650","18.0","21.3","0"
"63.700","18.0","21.4","0"
"63.750","18.0","21.4","0"
"63.800","18.0","21.4","0"
"63.850","18.0","21.3","0"
"63.900","18.0","21.4","0"
"63.950","18.0","21.5","0"
"64.000","18.0","21.3","0"
"64.050","18.0","21.4","0"
"64.100","18.0","21.4","0"
"64.150","18.0","21.4","0"
"64.200","18.0","21.4","0"
"64.250","18.0","21.4","0"
"64.300","18.0","21.3","0"
"64.350","18.0","21.1","0"
"64.400","18.0","21.4","0"
"64.450","18.0","21.5","0"
"64.500","18.0","21.2","0"
"64.550","18.0","21.3","0"
"64.600","18.0","21.4","0"
"64.650","18.0","21.5","0"
"64.700","18.0","21.4","0"
"64.750","18.0","21.4","0"
"64.800","18.0","21.1","0"
"64.850","18.0","21.2","0"
"64.900","18.0","21.3","0"
"64.950","18.0","21.5","0"
"65.000","18.0","21.6","0"
"65.050","18.0","21.5","0"
"65.100","18.0","21.3","0"
"65.150","18.0","21.4","0"
"65.200","18.0","21.4","0"
"65.250","18.0","21.3","0"
"65.300","18.0","21.3","0"
"65.350","18.0","21.5","0"
"65.400","18.0","21.4","0"
"65.450","18.0","21.4","0"
"65.500","18.0","21.5","0"
"65.550","18.0","21.4","0"
"65.600","18.0","21.4","0"
"65.650","18.0","21.4","0"
"65.700","18.0","21.5","0"
"65.750","18.0","21.3","0"
"65.800","18.0","21.5","0"
"65.850","18.0","22.2","0"
"65.900","18.0","21.4","0"
"65.950","18.0","21.3","0"
"66.000","18.0","21.6","0"
"66.050","18.0","21.3","0"
"66.100","18.0","21.3","0"
"66.150","18.0","21.4","0"
"66.200","18.0","21.3","0"
"66.250","18.0","21.3","0"
"66.300","18.0","21.4","0"
"66.350","18.0","21.3","0"
"66.400","18.0","21.3","0"
"66.450","18.0","21.3","0"
"66.500","18.0","21.3","0"
"66.550","18.0","21.3","0"
"66.600","18.0","21.4","0"
"66.650","18.0","21.5","0"
"66.700","18.0","21.4","0"
"66.750","18.0","21.3","0"
"66.800","18.0","21.4","0"
"66.850","18.0","21.4","0"
"66.900","18.0","21.4","0"
"66.950","18.0","21.4","0"
"67.000","18.0","21.3","0"
"67.050","18.0","21.3","0"
"67.100","18.0","21.4","0"
"67.150","18.0","21.3","0"
"67.200","18.0","21.3","0"
"67.250","18.0","21.2","0"
"67.300","18.0","21.4","0"
"67.350","18.0","21.4","0"
"67.400","18.0","21.4","0"
"67.450","18.0","21.4","0"
"67.500","18.0","21.3","0"
"67.550","18.0","21.3","0"
"67.600","18.0","21.3","0"
"67.650","18.0","21.4","0"
"67.700","18.0","21.3","0"
"67.750","18.0","21.4","0"
"67.800","18.0","21.6","0"
"67.850","18.0","21.3","0"
"67.900","18.0","21.5","0"
"67.950","18.0","21.4","0"
"68.000","18.0","21.3","0"
"68.050","18.0","21.4","0"
"68.100","18.0","21.3","0"
"68.150","18.0","21.6","0"
"68.200","18.0","21.4","0"
"68.250","18.0","21.5","0"
"68.300","18.0","21.4","0"
"68.350","18.0","21.4","0"
"68.400","18.0","21.3","0"
"68.450","18.0","21.4","0"
"68.500","18.0","21.3","0"
"68.550","18.0","21.3","0"
"68.600","18.0","21.3","0"
"68.650","18.0","21.5","0"
"68.700","18.0","21.3","0"
"68.750","18.0","21.4","0"
"68.800","18.0","21.3","0"
"68.850","18.0","21.4","0"
"68.900","18.0","21.4","0"
"68.950","18.0","21.5","0"
"69.000","18.0","21.4","0"
"69.050","18.0","21.6","0"
"69.100","18.0","21.3","0"
"69.150","18.0","22.0","0"
"69.200","18.0","21.4","0"
"69.250","18.0","21.4","0"
"69.300","18.0","22.0","0"
"69.350","18.0","21.5","0"
"69.400","18.0","21.8","0"
"69.450","18.0","21.3","0"
"69.500","18.0","21.6","0"
"69.550","18.0","21.4","0"
"69.600","18.0","21.4","0"
"69.650","18.0","21.5","0"
"69.700","18.0","21.3","0"
"69.750","18.0","21.6","0"
"69.800","18.0","21.4","0"
"69.850","18.0","21.3","0"
"69.900","18.0","21.3","0"
"69.950","18.0","21.3","0"
"70.000","18.0","21.4","0"
"70.050","18.0","21.4","0"
"70.100","18.0","21.4","0"
"70.150","18.0","21.4","0"
"70.200","18.0","21.4","0"
"70.250","18.0","21.4","0"
"70.300","18.0","21.4","0"
"70.350","18.0","21.4","0"
"70.400","18.0","21.4","0"
"70.450","18.0","21.3","0"
"70.500","18.0","21.3","0"
"70.550","18.0","21.4","0"
"70.600","18.0","21.4","0"
"70.650","18.0","21.4","0"
"70.700","18.0","21.3","0"
"70.750","18.0","21.4","0"
"70.800","18.0","21.3","0"
"70.850","18.0","21.4","0"
"70.900","18.0","21.3","0"
"70.950","18.0","21.4","0"
"71.000","18.0","21.7","0"
"71.050","18.0","21.4","0"
"71.100","18.0","21.3","0"
"71.150","18.0","21.6","0"
"71.200","18.0","21.2","0"
"71.250","18.0","21.3","0"
"71.300","18.0","21.2","0"
"71.350","18.0","21.3","0"
"71.400","18.0","21.4","0"
"71.450","18.0","21.4","0"
"71.500","18.0","21.3","0"
"71.550","18.0","21.4","0"
"71.600","18.0","21.4","0"
"71.650","18.0","21.4","0"
"71.700","18.0","21.3","0"
"71.750","18.0","21.3","0"
"71.800","18.0","21.7","0"
"71.850","18.0","21.4","0"
"71.900","18.0","21.4","0"
"71.950","18.0","21.3","0"
"72.000","18.0","21.6","0"
"72.050","18.0","21.3","0"
"72.100","18.0","21.6","0"
"72.150","18.0","21.3","0"
"72.200","18.0","21.3","0"
"72.250","18.0","21.4","0"
"72.300","18.0","21.4","0"
"72.350","18.0","21.4","0"
"72.400","18.0","21.5","0"
"72.450","18.0","21.5","0"
"72.500","18.0","21.5","0"
"72.550","18.0","21.5","0"
"72.600","18.0","21.6","0"
"72.650","18.0","21.4","0"
"72.700","18.0","21.4","0"
"72.750","18.0","21.3","0"
"72.800","18.0","21.4","0"
"72.850","18.0","21.4","0"
"72.900","18.0","21.4","0"
"72.950","18.0","21.3","0"
"73.000","18.0","21.3","0"
"73.050","18.0","21.3","0"
"73.100","18.0","21.3","0"
"73.150","18.0","21.5","0"
"73.200","18.0","21.5","0"
"73.250","18.0","21.4","0"
"73.300","18.0","21.6","0"
"73.350","18.0","21.4","0"
"73.400","18.0","21.4","0"
"73.450","18.0","21.4","0"
"73.500","18.0","21.6","0"
"73.550","18.0","21.4","0"
"73.600","18.0","21.4","0"
"73.650","18.0","21.4","0"
"73.700","18.0","21.4","0"
"73.750","18.0","21.2","0"
"73.800","18.0","21.4","0"
"73.850","18.0","21.5","0"
"73.900","18.0","21.3","0"
"73.950","18.0","21.5","0"
"74.000","18.0","21.3","0"
"74.050","18.0","21.4","0"
"74.100","18.0","21.3","0"
"74.150","18.0","21.2","0"
"74.200","18.0","21.3","0"
"74.250","18.0","21.4","0"
"74.300","18.0","21.3","0"
"74.350","18.0","21.3","0"
"74.400","18.0","21.3","0"
"74.450","18.0","21.3","0"
"74.500","18.0","21.4","0"
"74.550","18.0","21.3","0"
"74.600","18.0","21.4","0"
"74.650","18.0","21.4","0"
"74.700","18.0","21.4","0"
"74.750","18.0","21.4","0"
"74.800","18.0","21.3","0"
"74.850","18.0","21.5","0"
"74.900","18.0","21.4","0"
"74.950","18.0","21.4","0"
"75.000","18.0","21.3","0"
"75.050","18.0","21.3","0"
"75.100","18.0","21.4","0"
"75.150","18.0","20.8","0"
"75.200","18.0","21.4","0"
"75.250","18.0","21.4","0"
"75.300","18.0","21.3","0"
"75.350","18.0","21.4","0"
"75.400","18.0","21.4","0"
"75.450","18.0","21.3","0"
"75.500","18.0","21.5","0"
"75.550","18.0","21.4","0"
"75.600","18.0","21.3","0"
"75.650","18.0","21.6","0"
"75.700","18.0","21.3","0"
"75.750","18.0","21.4","0"
"75.800","18.0","21.3","0"
"75.850","18.0","21.4","0"
"75.900","18.0","21.2","0"
"75.950","18.0","21.3","0"
"76.000","18.0","21.4","0"
"76.050","18.0","21.5","0"
"76.100","18.0","21.2","0"
"76.150","18.0","21.5","0"
"76.200","18.0","21.4","0"
"76.250","18.0","21.3","0"
"76.300","18.0","21.3","0"
"76.350","18.0","21.5","0"
"76.400","18.0","21.5","0"
"76.450","18.0","21.3","0"
"76.500","18.0","21.4","0"
"76.550","18.0","21.5","0"
"76.600","18.0","21.2","0"
"76.650","18.0","21.4","0"
"76.700","18.0","21.4","0"
"76.750","18.0","21.3","0"
"76.800","18.0","21.3","0"
"76.850","18.0","21.3","0"
"76.900","18.0","21.4","0"
"76.950","18.0","21.3","0"
"77.000","18.0","21.3","0"
"77.050","18.0","21.4","0"
"77.100","18.0","21.2","0"
"77.150","18.0","21.3","0"
"77.200","18.0","21.3","0"
"77.250","18.0","21.5","0"
"77.300","18.0","21.3","0"
"77.350","18.0","21.5","0"
"77.400","18.0","21.4","0"
"77.450","18.0","21.5","0"
"77.500","18.0","21.4","0"
"77.550","18.0","21.4","0"
"77.600","18.0","21.3","0"
"77.650","18.0","21.3","0"
"77.700","18.0","21.5","0"
"77.750","18.0","21.6","0"
"77.800","18.0","21.3","0"
"77.850","18.0","21.4","0"
"77.900","18.0","21.4","0"
"77.950","18.0","21.4","0"
"78.000","18.0","21.3","0"
"78.050","18.0","21.4","0"
"78.100","18.0","21.4","0"
"78.150","18.0","21.4","0"
"78.200","18.0","21.3","0"
"78.250","18.0","21.3","0"
"78.300","18.0","21.5","0"
"78.350","18.0","21.3","0"
"78.400","18.0","21.2","0"
"78.450","18.0","21.4","0"
"78.500","18.0","21.5","0"
"78.550","18.0","21.3","0"
"78.600","18.0","21.5","0"
"78.650","18.0","21.4","0"
"78.700","18.0","21.3","0"
"78.750","18.0","21.5","0"
"78.800","18.0","21.6","0"
"78.850","18.0","21.3","0"
"78.900","18.0","21.4","0"
"78.950","18.0","21.4","0"
"79.000","18.0","21.3","0"
"79.050","18.0","21.5","0"
"79.100","18.0","21.4","0"
"79.150","18.0","21.4","0"
"79.200","18.0","21.4","0"
"79.250","18.0","21.9","0"
"79.300","18.0","21.5","0"
"79.350","18.0","21.4","0"
"79.400","18.0","21.4","0"
"79.450","18.0","21.3","0"
"79.500","18.0","21.5","0"
"79.550","18.0","21.6","0"
"79.600","18.0","21.4","0"
"79.650","18.0","21.4","0"
"79.700","18.0","21.4","0"
"79.750","18.0","21.4","0"
"79.800","18.0","21.4","0"
"79.850","18.0","21.7","0"
"79.900","18.0","21.4","0"
"79.950","18.0","21.4","0"
"80.000","18.0","21.6","0"
"80.050","18.0","21.8","0"
"80.100","18.0","21.4","0"
"80.150","18.0","21.5","0"
"80.200","18.0","21.5","0"
"80.250","18.0","21.4","0"
"80.300","18.0","21.4","0"
"80.350","18.0","21.4","0"
"80.400","18.0","21.4","0"
"80.450","18.0","21.3","0"
